model,time_s,time_h,scheduled_head_cm,effective_positive_head_m,inflow_m3_s,outflow_m3_s,net_inflow_m3_s,cumulative_inflow_m3,cumulative_outflow_m3,cumulative_net_m3
drywell_12m,2138440.0,594.0111111111111,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2160180.0,600.05,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2181780.0,606.05,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2203660.0,612.1277777777777,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2225290.0,618.1361111111111,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2246850.0,624.125,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2268170.0,630.0472222222222,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2289680.0,636.0222222222222,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2311800.0,642.1666666666666,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2333270.0,648.1305555555556,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2354790.0,654.1083333333333,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2376390.0,660.1083333333333,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2397890.0,666.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2419490.0,672.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2441090.0,678.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2462690.0,684.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2484290.0,690.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2505890.0,696.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2527490.0,702.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2549090.0,708.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2570690.0,714.0805555555555,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2592000.0,720.0,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
