# radius_m elevation_m xO2_liq TRUE-stagnant-O2-IC-2880h
1.57543869887333332e+00 1.32672701024999995e+00 3.26239299470243020e-10
6.44364143075999962e+00 1.32698402192866660e+00 3.28656943913934002e-10
7.48891991290999925e+00 1.33023647042666671e+00 3.28757837521710020e-10
4.05793321053666667e-01 1.33046757799333326e+00 3.25874541656254995e-10
6.37510034483666721e-01 1.33835096632000017e+00 3.25868938465567004e-10
2.80497358513666661e+00 1.33931038555999993e+00 3.27301537142855021e-10
1.86748689064666640e+00 1.34888393377333315e+00 3.26307453049842006e-10
8.89527485585666633e-01 1.35135252358000013e+00 3.25866065409195009e-10
8.55007532809333348e+00 1.35166659523999999e+00 3.28688624776901019e-10
1.15096496164999995e+00 1.37084547689999980e+00 3.25850161353840001e-10
2.16356815646333311e+00 1.37111545096999987e+00 3.26411508910401010e-10
3.29920018671666648e+00 1.37885105492666682e+00 3.27425127285048002e-10
4.02620500748666643e+00 1.38013192716000010e+00 3.27796748926437018e-10
1.27687408728666671e+01 1.38465140087333327e+00 3.29073644787915994e-10
9.64803239024666759e+00 1.38595346664333330e+00 3.28494136601565993e-10
4.79746225483000011e+00 1.39306135535999975e+00 3.27986797757716985e-10
1.42638683147333345e+00 1.39471699685999995e+00 3.25840183525474024e-10
1.15251011080666668e-01 1.39921136164666660e+00 3.25521857682231023e-10
2.22832012853333344e-01 1.39921136164666682e+00 3.25526269108332017e-10
5.58146466560999954e+00 1.40975052922333344e+00 3.28021871485743018e-10
2.46211431401666658e+00 1.41363776159333310e+00 3.26519857067251014e-10
1.71393973501333341e+00 1.41848370748666675e+00 3.25862638079042986e-10
2.00885262403000020e+00 1.44075260813333306e+00 3.25935124017091998e-10
1.08145395940999993e+01 1.44606845572333320e+00 3.28018393438362005e-10
2.29760013894999959e+00 1.46033355054999991e+00 3.26054927758191974e-10
4.01731521846999950e-01 1.46927423048666661e+00 3.25199429938705005e-10
1.41600913690666683e+01 1.47282946124999992e+00 3.28533985726175987e-10
6.30913413328666572e-01 1.47847544281999999e+00 3.25204219598624003e-10
1.94109565256666663e+01 1.48832010829266648e+00 3.27692923281251020e-10
8.76567305359666649e-01 1.49643014884333336e+00 3.25168057952339020e-10
5.74002310176666697e-02 1.50015019743666667e+00 3.25016673511761980e-10
2.87552626413000001e-01 1.50162164255333330e+00 3.25039349298964995e-10
1.13459830179666676e+00 1.52127868757333329e+00 3.25113173996957021e-10
1.20684549478333327e+01 1.53232328716333366e+00 3.27289593385209978e-10
