r_target_m,r_cell_m,z_m,depth_m,S_liq,S_gas,p_liq,p_gas,porosity,x^O2_liq,x^O2_gas,rhoMolar_liq,rhoMolar_gas,phase presence,O2_liq_bulk,O2_gas_bulk,O2_total_bulk
4.0,3.9333333333333336,23.133333333333336,6.858333333333327,1.0,0.0,99810.9019752998,99810.9019752998,0.381022,3.1417137097114e-06,0.139631974424618,55344.6438009147,24.7494994493491,1.0,0.06625097227236713,0.0,0.06625097227236713
4.0,3.966666666666667,23.066666666666666,6.924999999999997,1.0,0.0,99824.8275572058,99824.8275572058,0.381022,3.17761846523345e-06,0.141208042943002,55344.6441489805,25.9748246296216,1.0,0.06700811519062842,0.0,0.06700811519062842
4.0,3.9333333333333336,22.933333333333334,7.05833333333333,1.0,0.0,99878.5380543729,99878.5380543729,0.381022,3.25180001932093e-06,0.144426838475738,55344.6454914583,28.3655079924724,1.0,0.06857242237890752,0.0,0.06857242237890752
4.0,3.966666666666667,22.866666666666664,7.125,1.0,0.0,99891.5807260417,99891.5807260417,0.381022,3.30301930503788e-06,0.146682559173493,55344.645817456,29.9170744092725,1.0,0.06965251088600961,0.0,0.06965251088600961
4.0,3.9333333333333336,22.733333333333334,7.258333333333329,1.0,0.0,99946.8679373358,99946.8679373358,0.381022,3.40667897115511e-06,0.151202256593925,55344.6471993434,32.9365261040279,1.0,0.07183843875398782,0.0,0.07183843875398782
4.0,3.966666666666667,22.666666666666668,7.324999999999996,1.0,0.0,99959.2479207697,99959.2479207697,0.381022,3.4772878429803e-06,0.154317050680268,55344.6475087774,34.8960766145815,1.0,0.07332740573728995,0.0,0.07332740573728995
4.0,3.9333333333333336,22.53333333333333,7.458333333333332,1.0,0.0,100015.676409065,100015.676409065,0.381022,3.61391720635304e-06,0.16028997991644,55344.6489191906,38.6205894683584,1.0,0.07620858324382664,0.0,0.07620858324382664
4.0,3.966666666666667,22.46666666666667,7.524999999999995,0.996509704960321,0.00349029503967927,100027.354375594,100236.104384504,0.381022,3.67466293001946e-06,0.162625850421386,55344.6492110779,40.4368346524216,3.0,0.07721909942117776,0.008745384837403565,0.08596448425858133
4.0,3.9333333333333336,22.333333333333332,7.658333333333331,0.990508180560226,0.00949181943977404,100085.61521917,100439.215407344,0.381022,3.61796153341112e-06,0.159792681846827,55344.6506672903,40.5187686235523,3.0,0.07556970287370988,0.02341599651272004,0.09898569938642993
4.0,3.966666666666667,22.266666666666666,7.724999999999998,0.987910244985971,0.0120897550140292,100092.702047815,100476.338618497,0.381022,3.58399885515584e-06,0.15823418463341,55344.6508444235,40.533743941377,3.0,0.07466396612251289,0.02954504024711563,0.10420900636962852
