time_h,reservoir_head_cm,reservoir_storage_m3,reservoir_net_flux_m3_s
139.048524392336,552.56566492302,6.45941872503255,-7.23295098682547e-06
139.148524392336,552.342750106888,6.4568128806437,-7.23845663567209e-06
139.248524392336,552.150128171224,6.45456115597627,-6.25479074287194e-06
139.348524392336,551.945992124282,6.45217483288786,-6.62867524559047e-06
139.448524392336,551.735799496271,6.44971770917673,-6.82534364202377e-06
139.548524392336,551.522302377812,6.44722195641419,-6.93264656260024e-06
139.648524392336,551.30742190687,6.44471003244613,-6.97756657794814e-06
139.748524392336,551.091615043916,6.44218727907935,-7.00764824107173e-06
139.848524392336,550.875443501095,6.43966026265368,-7.01949007128649e-06
139.948524392336,550.660112688749,6.43714307425484,-6.99218999678029e-06
140.048524392336,550.445426190279,6.43463341779904,-6.97126793278614e-06
140.148524392336,550.231733189717,6.43213537520091,-6.93900721702436e-06
140.248524392336,550.017801771914,6.42963454553712,-6.94674906607013e-06
140.348524392336,549.804588388167,6.42714210959543,-6.92343317137932e-06
140.448524392336,549.591820988947,6.4246548871532,-6.90895122840229e-06
140.548524392336,549.380726791884,6.42218722422043,-6.85461925770626e-06
140.648524392336,549.169685981777,6.41972018537403,-6.85288568442827e-06
140.748524392336,548.961603292434,6.41728772656376,-6.75683002852661e-06
140.848524392336,548.753147883223,6.41485091070807,-6.76893293247485e-06
140.948524392336,548.545993572124,6.41242930451531,-6.7266838687799e-06
141.03423867805,548.375208592423,6.41043285094271,-6.46998842973722e-06
141.131857725669,548.173087856583,6.40807008657156,-6.72331325123872e-06
141.231857725669,547.965208256209,6.40564000184416,-6.75023535386789e-06
141.331857725669,547.757521579736,6.40321217237138,-6.74397075772522e-06
141.431857725669,547.55302788624,6.40082166844258,-6.6402886911298e-06
141.531857725669,547.34784355523,6.3984230910536,-6.66271496937435e-06
141.631857725669,547.169828422143,6.39634211795485,-5.78048082986862e-06
141.731857725669,546.976742726024,6.39408497198972,-6.26984990314393e-06
141.831857725669,546.79158873089,6.39192054654836,-6.01229289265464e-06
141.931857725669,546.594370174297,6.38961508799701,-6.40405153154097e-06
142.031857725669,546.397267156221,6.38731098007547,-6.40029978204778e-06
142.131857725669,546.200263914164,6.38500803852225,-6.39705987006269e-06
142.231857725669,546.003942029421,6.3827130619449,-6.37493493708041e-06
142.331857725669,545.810175568745,6.38044795793315,-6.29195558820016e-06
142.431857725669,545.616557836485,6.37818459253668,-6.2871261012913e-06
142.531857725669,545.423422481889,6.37592686607061,-6.27146240576563e-06
142.631857725669,545.231592193565,6.37368439565472,-6.22908448857174e-06
142.731857725669,545.041594834731,6.37146335193943,-6.16956587581504e-06
142.831857725669,544.853015864964,6.36925888900266,-6.12350815770143e-06
142.931857725669,544.666774707278,6.36708175477645,-6.04759507279708e-06
143.031857725669,544.482272685705,6.36492495081882,-5.99112210452575e-06
143.131857725669,544.298966453948,6.36278212548422,-5.95229259609204e-06
143.231857725669,544.116918165278,6.36065400533608,-5.91144485594669e-06
143.331857725669,543.936031541962,6.35853946490056,-5.87372343200219e-06
143.431857725669,543.755791608802,6.35643248418649,-5.85272420576553e-06
143.531857725669,543.57687053006,6.35434092070419,-5.80989856193805e-06
143.631857725669,543.398638258652,6.3522574092875,-5.78753171303865e-06
143.731857725669,543.220910355208,6.35017979386486,-5.77115395177871e-06
143.831857725669,543.042713522865,6.34809669672609,-5.786380941008e-06
143.931857725669,542.867747144327,6.34605136316029,-5.6814821272332e-06
144.031857725669,542.692786335896,6.34400609470828,-5.68130125556886e-06
144.131857725669,542.51808210945,6.34196382566537,-5.67296956364211e-06
144.231857725669,542.343293250605,6.33992056728104,-5.67571773424624e-06
144.331857725669,542.200353065397,6.3382496156322,-4.64153235789172e-06
144.431857725669,542.041941150743,6.33639780153527,-5.14392804703631e-06
144.531857725669,541.878000696476,6.33448135954963,-5.32344996011365e-06
144.631857725669,541.705463748695,6.33246442570447,-5.60259401433761e-06
144.731857725669,541.547916256871,6.33062271659482,-5.11585863790234e-06
144.831857725669,541.376346338106,6.32861708718953,-5.57119279249303e-06
144.931857725669,541.205657386707,6.32662175617493,-5.54258615165954e-06
145.031857725669,541.030612707416,6.3245755072838,-5.68402469758815e-06
145.131857725669,540.855590428999,6.32252952025588,-5.68329729976673e-06
145.231857725669,540.682058108174,6.32050095063295,-5.63491561926277e-06
145.331857725669,540.508804369783,6.31847563760143,-5.62586953200154e-06
145.431857725669,540.336996482445,6.31646722637534,-5.57892007245101e-06
145.531857725669,540.164794375665,6.31445420677669,-5.59172110735881e-06
145.631857725669,539.993739987516,6.31245460385537,-5.55445255924422e-06
145.731857725669,539.82265070465,6.31045459301945,-5.5555856553186e-06
145.831857725669,539.651626875515,6.30845534732891,-5.55346025150016e-06
145.931857725669,539.480075073156,6.30644992970198,-5.57060451925029e-06
146.031857725669,539.309229379286,6.30445276638886,-5.54767586978772e-06
146.131857725669,539.14050204222,6.30248036638348,-5.4788889038361e-06
146.217572011384,539.000973688225,6.30084929858524,-5.28586786465118e-06
146.291041399139,538.884248619681,6.2994847981443,-5.15899086466948e-06
146.364510786894,538.766216914142,6.29810502329164,-5.21674134108182e-06
146.448184256282,538.626949221716,6.29647700259229,-5.40467576342336e-06
146.548184256282,538.454533127838,6.29446148151308,-5.59866966445708e-06
